condition_id,sample_id,template,camera_motion,prefix_len,prediction_start_frame,prefix_video_path,image_path,prompt,prompt_path,poses_path,intrinsics_path,gt_full_video_path,gt_future_video_path,fps,height,width,num_frames,source_manifest,source_pair_id,prefix_frames,future_frames,status,not_runnable_reason
02563_collision_strafe_left_180_seed41563,02563_collision_strafe_left_180_seed41563,collision,,5,5,,,"Synthetic indoor physical scene. The video shows a rigid-body collision event with initially visible foreground objects and a stable room, floor, and background. Preserve the foreground object count, colors, rigid shapes, and sizes throughout the clip. The camera follows the externally supplied strafe_left_180 trajectory from the first frame, with visible background parallax. Do not add, remove, duplicate, recolor, melt, or morph objects. Use the provided camera poses and intrinsics as the only camera control.","Synthetic indoor physical scene. The video shows a rigid-body collision event with initially visible foreground objects and a stable room, floor, and background. Preserve the foreground object count, colors, rigid shapes, and sizes throughout the clip. The camera follows the externally supplied strafe_left_180 trajectory from the first frame, with visible background parallax. Do not add, remove, duplicate, recolor, melt, or morph objects. Use the provided camera poses and intrinsics as the only camera control.",,,,,16.0,0,0,0,manifests/stageA_v2v5_pilot_test.jsonl,,0,0,not_runnable,prefix_undecodable;future_undecodable
01263_drop_orbit_left_72_seed40263,01263_drop_orbit_left_72_seed40263,drop,,5,5,,,"Synthetic indoor physical scene. The video shows a gravity-driven drop event with initially visible foreground objects and a stable room, floor, and background. Preserve the foreground object count, colors, rigid shapes, and sizes throughout the clip. The camera follows the externally supplied orbit_left_72 trajectory from the first frame, with visible background parallax. Do not add, remove, duplicate, recolor, melt, or morph objects. Use the provided camera poses and intrinsics as the only camera control.","Synthetic indoor physical scene. The video shows a gravity-driven drop event with initially visible foreground objects and a stable room, floor, and background. Preserve the foreground object count, colors, rigid shapes, and sizes throughout the clip. The camera follows the externally supplied orbit_left_72 trajectory from the first frame, with visible background parallax. Do not add, remove, duplicate, recolor, melt, or morph objects. Use the provided camera poses and intrinsics as the only camera control.",,,,,16.0,0,0,0,manifests/stageA_v2v5_pilot_test.jsonl,,0,0,not_runnable,prefix_undecodable;future_undecodable
03691_roll_orbit_right_60_seed42691,03691_roll_orbit_right_60_seed42691,roll,,5,5,,,"Synthetic indoor physical scene. The video shows a rolling object event with initially visible foreground objects and a stable room, floor, and background. Preserve the foreground object count, colors, rigid shapes, and sizes throughout the clip. The camera follows the externally supplied orbit_right_60 trajectory from the first frame, with visible background parallax. Do not add, remove, duplicate, recolor, melt, or morph objects. Use the provided camera poses and intrinsics as the only camera control.","Synthetic indoor physical scene. The video shows a rolling object event with initially visible foreground objects and a stable room, floor, and background. Preserve the foreground object count, colors, rigid shapes, and sizes throughout the clip. The camera follows the externally supplied orbit_right_60 trajectory from the first frame, with visible background parallax. Do not add, remove, duplicate, recolor, melt, or morph objects. Use the provided camera poses and intrinsics as the only camera control.",,,,,16.0,0,0,0,manifests/stageA_v2v5_pilot_test.jsonl,,0,0,not_runnable,prefix_undecodable;future_undecodable
03452_roll_orbit_right_60_seed42452,03452_roll_orbit_right_60_seed42452,roll,,5,5,,,"Synthetic indoor physical scene. The video shows a rolling object event with initially visible foreground objects and a stable room, floor, and background. Preserve the foreground object count, colors, rigid shapes, and sizes throughout the clip. The camera follows the externally supplied orbit_right_60 trajectory from the first frame, with visible background parallax. Do not add, remove, duplicate, recolor, melt, or morph objects. Use the provided camera poses and intrinsics as the only camera control.","Synthetic indoor physical scene. The video shows a rolling object event with initially visible foreground objects and a stable room, floor, and background. Preserve the foreground object count, colors, rigid shapes, and sizes throughout the clip. The camera follows the externally supplied orbit_right_60 trajectory from the first frame, with visible background parallax. Do not add, remove, duplicate, recolor, melt, or morph objects. Use the provided camera poses and intrinsics as the only camera control.",,,,,16.0,0,0,0,manifests/stageA_v2v5_pilot_test.jsonl,,0,0,not_runnable,prefix_undecodable;future_undecodable
04287_containment_orbit_left_44_seed43287,04287_containment_orbit_left_44_seed43287,containment,,5,5,,,"Synthetic indoor physical scene. The video shows a containment interaction event with initially visible foreground objects and a stable room, floor, and background. Preserve the foreground object count, colors, rigid shapes, and sizes throughout the clip. The camera follows the externally supplied orbit_left_44 trajectory from the first frame, with visible background parallax. Do not add, remove, duplicate, recolor, melt, or morph objects. Use the provided camera poses and intrinsics as the only camera control.","Synthetic indoor physical scene. The video shows a containment interaction event with initially visible foreground objects and a stable room, floor, and background. Preserve the foreground object count, colors, rigid shapes, and sizes throughout the clip. The camera follows the externally supplied orbit_left_44 trajectory from the first frame, with visible background parallax. Do not add, remove, duplicate, recolor, melt, or morph objects. Use the provided camera poses and intrinsics as the only camera control.",,,,,16.0,0,0,0,manifests/stageA_v2v5_pilot_test.jsonl,,0,0,not_runnable,prefix_undecodable;future_undecodable
03823_roll_orbit_right_60_seed42823,03823_roll_orbit_right_60_seed42823,roll,,5,5,,,"Synthetic indoor physical scene. The video shows a rolling object event with initially visible foreground objects and a stable room, floor, and background. Preserve the foreground object count, colors, rigid shapes, and sizes throughout the clip. The camera follows the externally supplied orbit_right_60 trajectory from the first frame, with visible background parallax. Do not add, remove, duplicate, recolor, melt, or morph objects. Use the provided camera poses and intrinsics as the only camera control.","Synthetic indoor physical scene. The video shows a rolling object event with initially visible foreground objects and a stable room, floor, and background. Preserve the foreground object count, colors, rigid shapes, and sizes throughout the clip. The camera follows the externally supplied orbit_right_60 trajectory from the first frame, with visible background parallax. Do not add, remove, duplicate, recolor, melt, or morph objects. Use the provided camera poses and intrinsics as the only camera control.",,,,,16.0,0,0,0,manifests/stageA_v2v5_pilot_test.jsonl,,0,0,not_runnable,prefix_undecodable;future_undecodable
01941_drop_orbit_left_72_seed40941,01941_drop_orbit_left_72_seed40941,drop,,5,5,,,"Synthetic indoor physical scene. The video shows a gravity-driven drop event with initially visible foreground objects and a stable room, floor, and background. Preserve the foreground object count, colors, rigid shapes, and sizes throughout the clip. The camera follows the externally supplied orbit_left_72 trajectory from the first frame, with visible background parallax. Do not add, remove, duplicate, recolor, melt, or morph objects. Use the provided camera poses and intrinsics as the only camera control.","Synthetic indoor physical scene. The video shows a gravity-driven drop event with initially visible foreground objects and a stable room, floor, and background. Preserve the foreground object count, colors, rigid shapes, and sizes throughout the clip. The camera follows the externally supplied orbit_left_72 trajectory from the first frame, with visible background parallax. Do not add, remove, duplicate, recolor, melt, or morph objects. Use the provided camera poses and intrinsics as the only camera control.",,,,,16.0,0,0,0,manifests/stageA_v2v5_pilot_test.jsonl,,0,0,not_runnable,prefix_undecodable;future_undecodable
03157_collision_strafe_left_180_seed42157,03157_collision_strafe_left_180_seed42157,collision,,5,5,,,"Synthetic indoor physical scene. The video shows a rigid-body collision event with initially visible foreground objects and a stable room, floor, and background. Preserve the foreground object count, colors, rigid shapes, and sizes throughout the clip. The camera follows the externally supplied strafe_left_180 trajectory from the first frame, with visible background parallax. Do not add, remove, duplicate, recolor, melt, or morph objects. Use the provided camera poses and intrinsics as the only camera control.","Synthetic indoor physical scene. The video shows a rigid-body collision event with initially visible foreground objects and a stable room, floor, and background. Preserve the foreground object count, colors, rigid shapes, and sizes throughout the clip. The camera follows the externally supplied strafe_left_180 trajectory from the first frame, with visible background parallax. Do not add, remove, duplicate, recolor, melt, or morph objects. Use the provided camera poses and intrinsics as the only camera control.",,,,,16.0,0,0,0,manifests/stageA_v2v5_pilot_test.jsonl,,0,0,not_runnable,prefix_undecodable;future_undecodable
02064_drop_orbit_left_72_seed41064,02064_drop_orbit_left_72_seed41064,drop,,5,5,,,"Synthetic indoor physical scene. The video shows a gravity-driven drop event with initially visible foreground objects and a stable room, floor, and background. Preserve the foreground object count, colors, rigid shapes, and sizes throughout the clip. The camera follows the externally supplied orbit_left_72 trajectory from the first frame, with visible background parallax. Do not add, remove, duplicate, recolor, melt, or morph objects. Use the provided camera poses and intrinsics as the only camera control.","Synthetic indoor physical scene. The video shows a gravity-driven drop event with initially visible foreground objects and a stable room, floor, and background. Preserve the foreground object count, colors, rigid shapes, and sizes throughout the clip. The camera follows the externally supplied orbit_left_72 trajectory from the first frame, with visible background parallax. Do not add, remove, duplicate, recolor, melt, or morph objects. Use the provided camera poses and intrinsics as the only camera control.",,,,,16.0,0,0,0,manifests/stageA_v2v5_pilot_test.jsonl,,0,0,not_runnable,prefix_undecodable;future_undecodable
02656_collision_orbit_right_64_seed41656,02656_collision_orbit_right_64_seed41656,collision,,5,5,,,"Synthetic indoor physical scene. The video shows a rigid-body collision event with initially visible foreground objects and a stable room, floor, and background. Preserve the foreground object count, colors, rigid shapes, and sizes throughout the clip. The camera follows the externally supplied orbit_right_64 trajectory from the first frame, with visible background parallax. Do not add, remove, duplicate, recolor, melt, or morph objects. Use the provided camera poses and intrinsics as the only camera control.","Synthetic indoor physical scene. The video shows a rigid-body collision event with initially visible foreground objects and a stable room, floor, and background. Preserve the foreground object count, colors, rigid shapes, and sizes throughout the clip. The camera follows the externally supplied orbit_right_64 trajectory from the first frame, with visible background parallax. Do not add, remove, duplicate, recolor, melt, or morph objects. Use the provided camera poses and intrinsics as the only camera control.",,,,,16.0,0,0,0,manifests/stageA_v2v5_pilot_test.jsonl,,0,0,not_runnable,prefix_undecodable;future_undecodable
02212_collision_orbit_right_64_seed41212,02212_collision_orbit_right_64_seed41212,collision,,5,5,,,"Synthetic indoor physical scene. The video shows a rigid-body collision event with initially visible foreground objects and a stable room, floor, and background. Preserve the foreground object count, colors, rigid shapes, and sizes throughout the clip. The camera follows the externally supplied orbit_right_64 trajectory from the first frame, with visible background parallax. Do not add, remove, duplicate, recolor, melt, or morph objects. Use the provided camera poses and intrinsics as the only camera control.","Synthetic indoor physical scene. The video shows a rigid-body collision event with initially visible foreground objects and a stable room, floor, and background. Preserve the foreground object count, colors, rigid shapes, and sizes throughout the clip. The camera follows the externally supplied orbit_right_64 trajectory from the first frame, with visible background parallax. Do not add, remove, duplicate, recolor, melt, or morph objects. Use the provided camera poses and intrinsics as the only camera control.",,,,,16.0,0,0,0,manifests/stageA_v2v5_pilot_test.jsonl,,0,0,not_runnable,prefix_undecodable;future_undecodable
03498_roll_orbit_right_60_seed42498,03498_roll_orbit_right_60_seed42498,roll,,5,5,,,"Synthetic indoor physical scene. The video shows a rolling object event with initially visible foreground objects and a stable room, floor, and background. Preserve the foreground object count, colors, rigid shapes, and sizes throughout the clip. The camera follows the externally supplied orbit_right_60 trajectory from the first frame, with visible background parallax. Do not add, remove, duplicate, recolor, melt, or morph objects. Use the provided camera poses and intrinsics as the only camera control.","Synthetic indoor physical scene. The video shows a rolling object event with initially visible foreground objects and a stable room, floor, and background. Preserve the foreground object count, colors, rigid shapes, and sizes throughout the clip. The camera follows the externally supplied orbit_right_60 trajectory from the first frame, with visible background parallax. Do not add, remove, duplicate, recolor, melt, or morph objects. Use the provided camera poses and intrinsics as the only camera control.",,,,,16.0,0,0,0,manifests/stageA_v2v5_pilot_test.jsonl,,0,0,not_runnable,prefix_undecodable;future_undecodable
03765_roll_orbit_right_60_seed42765,03765_roll_orbit_right_60_seed42765,roll,,5,5,,,"Synthetic indoor physical scene. The video shows a rolling object event with initially visible foreground objects and a stable room, floor, and background. Preserve the foreground object count, colors, rigid shapes, and sizes throughout the clip. The camera follows the externally supplied orbit_right_60 trajectory from the first frame, with visible background parallax. Do not add, remove, duplicate, recolor, melt, or morph objects. Use the provided camera poses and intrinsics as the only camera control.","Synthetic indoor physical scene. The video shows a rolling object event with initially visible foreground objects and a stable room, floor, and background. Preserve the foreground object count, colors, rigid shapes, and sizes throughout the clip. The camera follows the externally supplied orbit_right_60 trajectory from the first frame, with visible background parallax. Do not add, remove, duplicate, recolor, melt, or morph objects. Use the provided camera poses and intrinsics as the only camera control.",,,,,16.0,0,0,0,manifests/stageA_v2v5_pilot_test.jsonl,,0,0,not_runnable,prefix_undecodable;future_undecodable
02164_drop_orbit_left_72_seed41164,02164_drop_orbit_left_72_seed41164,drop,,5,5,,,"Synthetic indoor physical scene. The video shows a gravity-driven drop event with initially visible foreground objects and a stable room, floor, and background. Preserve the foreground object count, colors, rigid shapes, and sizes throughout the clip. The camera follows the externally supplied orbit_left_72 trajectory from the first frame, with visible background parallax. Do not add, remove, duplicate, recolor, melt, or morph objects. Use the provided camera poses and intrinsics as the only camera control.","Synthetic indoor physical scene. The video shows a gravity-driven drop event with initially visible foreground objects and a stable room, floor, and background. Preserve the foreground object count, colors, rigid shapes, and sizes throughout the clip. The camera follows the externally supplied orbit_left_72 trajectory from the first frame, with visible background parallax. Do not add, remove, duplicate, recolor, melt, or morph objects. Use the provided camera poses and intrinsics as the only camera control.",,,,,16.0,0,0,0,manifests/stageA_v2v5_pilot_test.jsonl,,0,0,not_runnable,prefix_undecodable;future_undecodable
03718_roll_orbit_right_60_seed42718,03718_roll_orbit_right_60_seed42718,roll,,5,5,,,"Synthetic indoor physical scene. The video shows a rolling object event with initially visible foreground objects and a stable room, floor, and background. Preserve the foreground object count, colors, rigid shapes, and sizes throughout the clip. The camera follows the externally supplied orbit_right_60 trajectory from the first frame, with visible background parallax. Do not add, remove, duplicate, recolor, melt, or morph objects. Use the provided camera poses and intrinsics as the only camera control.","Synthetic indoor physical scene. The video shows a rolling object event with initially visible foreground objects and a stable room, floor, and background. Preserve the foreground object count, colors, rigid shapes, and sizes throughout the clip. The camera follows the externally supplied orbit_right_60 trajectory from the first frame, with visible background parallax. Do not add, remove, duplicate, recolor, melt, or morph objects. Use the provided camera poses and intrinsics as the only camera control.",,,,,16.0,0,0,0,manifests/stageA_v2v5_pilot_test.jsonl,,0,0,not_runnable,prefix_undecodable;future_undecodable
04398_containment_orbit_left_44_seed43398,04398_containment_orbit_left_44_seed43398,containment,,5,5,,,"Synthetic indoor physical scene. The video shows a containment interaction event with initially visible foreground objects and a stable room, floor, and background. Preserve the foreground object count, colors, rigid shapes, and sizes throughout the clip. The camera follows the externally supplied orbit_left_44 trajectory from the first frame, with visible background parallax. Do not add, remove, duplicate, recolor, melt, or morph objects. Use the provided camera poses and intrinsics as the only camera control.","Synthetic indoor physical scene. The video shows a containment interaction event with initially visible foreground objects and a stable room, floor, and background. Preserve the foreground object count, colors, rigid shapes, and sizes throughout the clip. The camera follows the externally supplied orbit_left_44 trajectory from the first frame, with visible background parallax. Do not add, remove, duplicate, recolor, melt, or morph objects. Use the provided camera poses and intrinsics as the only camera control.",,,,,16.0,0,0,0,manifests/stageA_v2v5_pilot_test.jsonl,,0,0,not_runnable,prefix_undecodable;future_undecodable
03315_collision_strafe_left_180_seed42315,03315_collision_strafe_left_180_seed42315,collision,,5,5,,,"Synthetic indoor physical scene. The video shows a rigid-body collision event with initially visible foreground objects and a stable room, floor, and background. Preserve the foreground object count, colors, rigid shapes, and sizes throughout the clip. The camera follows the externally supplied strafe_left_180 trajectory from the first frame, with visible background parallax. Do not add, remove, duplicate, recolor, melt, or morph objects. Use the provided camera poses and intrinsics as the only camera control.","Synthetic indoor physical scene. The video shows a rigid-body collision event with initially visible foreground objects and a stable room, floor, and background. Preserve the foreground object count, colors, rigid shapes, and sizes throughout the clip. The camera follows the externally supplied strafe_left_180 trajectory from the first frame, with visible background parallax. Do not add, remove, duplicate, recolor, melt, or morph objects. Use the provided camera poses and intrinsics as the only camera control.",,,,,16.0,0,0,0,manifests/stageA_v2v5_pilot_test.jsonl,,0,0,not_runnable,prefix_undecodable;future_undecodable
02684_collision_orbit_right_64_seed41684,02684_collision_orbit_right_64_seed41684,collision,,5,5,,,"Synthetic indoor physical scene. The video shows a rigid-body collision event with initially visible foreground objects and a stable room, floor, and background. Preserve the foreground object count, colors, rigid shapes, and sizes throughout the clip. The camera follows the externally supplied orbit_right_64 trajectory from the first frame, with visible background parallax. Do not add, remove, duplicate, recolor, melt, or morph objects. Use the provided camera poses and intrinsics as the only camera control.","Synthetic indoor physical scene. The video shows a rigid-body collision event with initially visible foreground objects and a stable room, floor, and background. Preserve the foreground object count, colors, rigid shapes, and sizes throughout the clip. The camera follows the externally supplied orbit_right_64 trajectory from the first frame, with visible background parallax. Do not add, remove, duplicate, recolor, melt, or morph objects. Use the provided camera poses and intrinsics as the only camera control.",,,,,16.0,0,0,0,manifests/stageA_v2v5_pilot_test.jsonl,,0,0,not_runnable,prefix_undecodable;future_undecodable
04313_containment_orbit_left_44_seed43313,04313_containment_orbit_left_44_seed43313,containment,,5,5,,,"Synthetic indoor physical scene. The video shows a containment interaction event with initially visible foreground objects and a stable room, floor, and background. Preserve the foreground object count, colors, rigid shapes, and sizes throughout the clip. The camera follows the externally supplied orbit_left_44 trajectory from the first frame, with visible background parallax. Do not add, remove, duplicate, recolor, melt, or morph objects. Use the provided camera poses and intrinsics as the only camera control.","Synthetic indoor physical scene. The video shows a containment interaction event with initially visible foreground objects and a stable room, floor, and background. Preserve the foreground object count, colors, rigid shapes, and sizes throughout the clip. The camera follows the externally supplied orbit_left_44 trajectory from the first frame, with visible background parallax. Do not add, remove, duplicate, recolor, melt, or morph objects. Use the provided camera poses and intrinsics as the only camera control.",,,,,16.0,0,0,0,manifests/stageA_v2v5_pilot_test.jsonl,,0,0,not_runnable,prefix_undecodable;future_undecodable
03087_collision_strafe_left_180_seed42087,03087_collision_strafe_left_180_seed42087,collision,,5,5,,,"Synthetic indoor physical scene. The video shows a rigid-body collision event with initially visible foreground objects and a stable room, floor, and background. Preserve the foreground object count, colors, rigid shapes, and sizes throughout the clip. The camera follows the externally supplied strafe_left_180 trajectory from the first frame, with visible background parallax. Do not add, remove, duplicate, recolor, melt, or morph objects. Use the provided camera poses and intrinsics as the only camera control.","Synthetic indoor physical scene. The video shows a rigid-body collision event with initially visible foreground objects and a stable room, floor, and background. Preserve the foreground object count, colors, rigid shapes, and sizes throughout the clip. The camera follows the externally supplied strafe_left_180 trajectory from the first frame, with visible background parallax. Do not add, remove, duplicate, recolor, melt, or morph objects. Use the provided camera poses and intrinsics as the only camera control.",,,,,16.0,0,0,0,manifests/stageA_v2v5_pilot_test.jsonl,,0,0,not_runnable,prefix_undecodable;future_undecodable
03737_roll_orbit_right_60_seed42737,03737_roll_orbit_right_60_seed42737,roll,,5,5,,,"Synthetic indoor physical scene. The video shows a rolling object event with initially visible foreground objects and a stable room, floor, and background. Preserve the foreground object count, colors, rigid shapes, and sizes throughout the clip. The camera follows the externally supplied orbit_right_60 trajectory from the first frame, with visible background parallax. Do not add, remove, duplicate, recolor, melt, or morph objects. Use the provided camera poses and intrinsics as the only camera control.","Synthetic indoor physical scene. The video shows a rolling object event with initially visible foreground objects and a stable room, floor, and background. Preserve the foreground object count, colors, rigid shapes, and sizes throughout the clip. The camera follows the externally supplied orbit_right_60 trajectory from the first frame, with visible background parallax. Do not add, remove, duplicate, recolor, melt, or morph objects. Use the provided camera poses and intrinsics as the only camera control.",,,,,16.0,0,0,0,manifests/stageA_v2v5_pilot_test.jsonl,,0,0,not_runnable,prefix_undecodable;future_undecodable
01633_drop_orbit_left_72_seed40633,01633_drop_orbit_left_72_seed40633,drop,,5,5,,,"Synthetic indoor physical scene. The video shows a gravity-driven drop event with initially visible foreground objects and a stable room, floor, and background. Preserve the foreground object count, colors, rigid shapes, and sizes throughout the clip. The camera follows the externally supplied orbit_left_72 trajectory from the first frame, with visible background parallax. Do not add, remove, duplicate, recolor, melt, or morph objects. Use the provided camera poses and intrinsics as the only camera control.","Synthetic indoor physical scene. The video shows a gravity-driven drop event with initially visible foreground objects and a stable room, floor, and background. Preserve the foreground object count, colors, rigid shapes, and sizes throughout the clip. The camera follows the externally supplied orbit_left_72 trajectory from the first frame, with visible background parallax. Do not add, remove, duplicate, recolor, melt, or morph objects. Use the provided camera poses and intrinsics as the only camera control.",,,,,16.0,0,0,0,manifests/stageA_v2v5_pilot_test.jsonl,,0,0,not_runnable,prefix_undecodable;future_undecodable
01017_drop_orbit_left_72_seed40017,01017_drop_orbit_left_72_seed40017,drop,,5,5,,,"Synthetic indoor physical scene. The video shows a gravity-driven drop event with initially visible foreground objects and a stable room, floor, and background. Preserve the foreground object count, colors, rigid shapes, and sizes throughout the clip. The camera follows the externally supplied orbit_left_72 trajectory from the first frame, with visible background parallax. Do not add, remove, duplicate, recolor, melt, or morph objects. Use the provided camera poses and intrinsics as the only camera control.","Synthetic indoor physical scene. The video shows a gravity-driven drop event with initially visible foreground objects and a stable room, floor, and background. Preserve the foreground object count, colors, rigid shapes, and sizes throughout the clip. The camera follows the externally supplied orbit_left_72 trajectory from the first frame, with visible background parallax. Do not add, remove, duplicate, recolor, melt, or morph objects. Use the provided camera poses and intrinsics as the only camera control.",,,,,16.0,0,0,0,manifests/stageA_v2v5_pilot_test.jsonl,,0,0,not_runnable,prefix_undecodable;future_undecodable
02638_collision_orbit_right_64_seed41638,02638_collision_orbit_right_64_seed41638,collision,,5,5,,,"Synthetic indoor physical scene. The video shows a rigid-body collision event with initially visible foreground objects and a stable room, floor, and background. Preserve the foreground object count, colors, rigid shapes, and sizes throughout the clip. The camera follows the externally supplied orbit_right_64 trajectory from the first frame, with visible background parallax. Do not add, remove, duplicate, recolor, melt, or morph objects. Use the provided camera poses and intrinsics as the only camera control.","Synthetic indoor physical scene. The video shows a rigid-body collision event with initially visible foreground objects and a stable room, floor, and background. Preserve the foreground object count, colors, rigid shapes, and sizes throughout the clip. The camera follows the externally supplied orbit_right_64 trajectory from the first frame, with visible background parallax. Do not add, remove, duplicate, recolor, melt, or morph objects. Use the provided camera poses and intrinsics as the only camera control.",,,,,16.0,0,0,0,manifests/stageA_v2v5_pilot_test.jsonl,,0,0,not_runnable,prefix_undecodable;future_undecodable
01299_drop_orbit_left_72_seed40299,01299_drop_orbit_left_72_seed40299,drop,,5,5,,,"Synthetic indoor physical scene. The video shows a gravity-driven drop event with initially visible foreground objects and a stable room, floor, and background. Preserve the foreground object count, colors, rigid shapes, and sizes throughout the clip. The camera follows the externally supplied orbit_left_72 trajectory from the first frame, with visible background parallax. Do not add, remove, duplicate, recolor, melt, or morph objects. Use the provided camera poses and intrinsics as the only camera control.","Synthetic indoor physical scene. The video shows a gravity-driven drop event with initially visible foreground objects and a stable room, floor, and background. Preserve the foreground object count, colors, rigid shapes, and sizes throughout the clip. The camera follows the externally supplied orbit_left_72 trajectory from the first frame, with visible background parallax. Do not add, remove, duplicate, recolor, melt, or morph objects. Use the provided camera poses and intrinsics as the only camera control.",,,,,16.0,0,0,0,manifests/stageA_v2v5_pilot_test.jsonl,,0,0,not_runnable,prefix_undecodable;future_undecodable
02223_collision_strafe_left_180_seed41223,02223_collision_strafe_left_180_seed41223,collision,,5,5,,,"Synthetic indoor physical scene. The video shows a rigid-body collision event with initially visible foreground objects and a stable room, floor, and background. Preserve the foreground object count, colors, rigid shapes, and sizes throughout the clip. The camera follows the externally supplied strafe_left_180 trajectory from the first frame, with visible background parallax. Do not add, remove, duplicate, recolor, melt, or morph objects. Use the provided camera poses and intrinsics as the only camera control.","Synthetic indoor physical scene. The video shows a rigid-body collision event with initially visible foreground objects and a stable room, floor, and background. Preserve the foreground object count, colors, rigid shapes, and sizes throughout the clip. The camera follows the externally supplied strafe_left_180 trajectory from the first frame, with visible background parallax. Do not add, remove, duplicate, recolor, melt, or morph objects. Use the provided camera poses and intrinsics as the only camera control.",,,,,16.0,0,0,0,manifests/stageA_v2v5_pilot_test.jsonl,,0,0,not_runnable,prefix_undecodable;future_undecodable
02512_collision_orbit_right_64_seed41512,02512_collision_orbit_right_64_seed41512,collision,,5,5,,,"Synthetic indoor physical scene. The video shows a rigid-body collision event with initially visible foreground objects and a stable room, floor, and background. Preserve the foreground object count, colors, rigid shapes, and sizes throughout the clip. The camera follows the externally supplied orbit_right_64 trajectory from the first frame, with visible background parallax. Do not add, remove, duplicate, recolor, melt, or morph objects. Use the provided camera poses and intrinsics as the only camera control.","Synthetic indoor physical scene. The video shows a rigid-body collision event with initially visible foreground objects and a stable room, floor, and background. Preserve the foreground object count, colors, rigid shapes, and sizes throughout the clip. The camera follows the externally supplied orbit_right_64 trajectory from the first frame, with visible background parallax. Do not add, remove, duplicate, recolor, melt, or morph objects. Use the provided camera poses and intrinsics as the only camera control.",,,,,16.0,0,0,0,manifests/stageA_v2v5_pilot_test.jsonl,,0,0,not_runnable,prefix_undecodable;future_undecodable
02782_collision_orbit_right_64_seed41782,02782_collision_orbit_right_64_seed41782,collision,,5,5,,,"Synthetic indoor physical scene. The video shows a rigid-body collision event with initially visible foreground objects and a stable room, floor, and background. Preserve the foreground object count, colors, rigid shapes, and sizes throughout the clip. The camera follows the externally supplied orbit_right_64 trajectory from the first frame, with visible background parallax. Do not add, remove, duplicate, recolor, melt, or morph objects. Use the provided camera poses and intrinsics as the only camera control.","Synthetic indoor physical scene. The video shows a rigid-body collision event with initially visible foreground objects and a stable room, floor, and background. Preserve the foreground object count, colors, rigid shapes, and sizes throughout the clip. The camera follows the externally supplied orbit_right_64 trajectory from the first frame, with visible background parallax. Do not add, remove, duplicate, recolor, melt, or morph objects. Use the provided camera poses and intrinsics as the only camera control.",,,,,16.0,0,0,0,manifests/stageA_v2v5_pilot_test.jsonl,,0,0,not_runnable,prefix_undecodable;future_undecodable
03832_roll_orbit_right_60_seed42832,03832_roll_orbit_right_60_seed42832,roll,,5,5,,,"Synthetic indoor physical scene. The video shows a rolling object event with initially visible foreground objects and a stable room, floor, and background. Preserve the foreground object count, colors, rigid shapes, and sizes throughout the clip. The camera follows the externally supplied orbit_right_60 trajectory from the first frame, with visible background parallax. Do not add, remove, duplicate, recolor, melt, or morph objects. Use the provided camera poses and intrinsics as the only camera control.","Synthetic indoor physical scene. The video shows a rolling object event with initially visible foreground objects and a stable room, floor, and background. Preserve the foreground object count, colors, rigid shapes, and sizes throughout the clip. The camera follows the externally supplied orbit_right_60 trajectory from the first frame, with visible background parallax. Do not add, remove, duplicate, recolor, melt, or morph objects. Use the provided camera poses and intrinsics as the only camera control.",,,,,16.0,0,0,0,manifests/stageA_v2v5_pilot_test.jsonl,,0,0,not_runnable,prefix_undecodable;future_undecodable
03720_roll_orbit_right_60_seed42720,03720_roll_orbit_right_60_seed42720,roll,,5,5,,,"Synthetic indoor physical scene. The video shows a rolling object event with initially visible foreground objects and a stable room, floor, and background. Preserve the foreground object count, colors, rigid shapes, and sizes throughout the clip. The camera follows the externally supplied orbit_right_60 trajectory from the first frame, with visible background parallax. Do not add, remove, duplicate, recolor, melt, or morph objects. Use the provided camera poses and intrinsics as the only camera control.","Synthetic indoor physical scene. The video shows a rolling object event with initially visible foreground objects and a stable room, floor, and background. Preserve the foreground object count, colors, rigid shapes, and sizes throughout the clip. The camera follows the externally supplied orbit_right_60 trajectory from the first frame, with visible background parallax. Do not add, remove, duplicate, recolor, melt, or morph objects. Use the provided camera poses and intrinsics as the only camera control.",,,,,16.0,0,0,0,manifests/stageA_v2v5_pilot_test.jsonl,,0,0,not_runnable,prefix_undecodable;future_undecodable
02321_collision_strafe_left_180_seed41321,02321_collision_strafe_left_180_seed41321,collision,,5,5,,,"Synthetic indoor physical scene. The video shows a rigid-body collision event with initially visible foreground objects and a stable room, floor, and background. Preserve the foreground object count, colors, rigid shapes, and sizes throughout the clip. The camera follows the externally supplied strafe_left_180 trajectory from the first frame, with visible background parallax. Do not add, remove, duplicate, recolor, melt, or morph objects. Use the provided camera poses and intrinsics as the only camera control.","Synthetic indoor physical scene. The video shows a rigid-body collision event with initially visible foreground objects and a stable room, floor, and background. Preserve the foreground object count, colors, rigid shapes, and sizes throughout the clip. The camera follows the externally supplied strafe_left_180 trajectory from the first frame, with visible background parallax. Do not add, remove, duplicate, recolor, melt, or morph objects. Use the provided camera poses and intrinsics as the only camera control.",,,,,16.0,0,0,0,manifests/stageA_v2v5_pilot_test.jsonl,,0,0,not_runnable,prefix_undecodable;future_undecodable
